m,n
60,117
117,21
136,74
152,33
193,183
21,81
104,115
145,86
95,196
175,134
146,122
91,155
19,146
55,200
11,180
87,197
190,119
136,156
161,62
18,94
16,17
33,52
18,20
41,179
84,173
170,74
139,23
121,40
53,75
15,53
195,149
128,194
120,145
123,56
167,11
88,51
93,149
13,15
108,109
98,166
118,52
137,77
90,78
25,183
126,149
135,112
174,193
113,200
167,21
44,10
194,200
66,163
17,162
70,24
145,135
112,148
162,90
191,67
65,11
34,24
170,126
188,162
85,109
104,170
187,110
114,120
108,39
183,146
81,95
81,142
135,178
105,24
194,15
52,84
91,78
177,52
154,113
84,56
84,20
190,135
196,69
189,19
164,161
86,137
122,123
196,145
145,166
170,174
82,191
123,65
199,24
163,190
86,138
196,44
79,185
87,98
48,156
117,149
26,34
129,70
84,65
166,66
156,147
18,75
170,31
17,122
122,64
35,105
127,170
185,137
164,14
165,123
81,200
141,151
56,18
173,95
114,151
200,40
114,26
185,71
183,87
174,126
117,105
73,31
41,41
109,178
73,32
50,49
159,97
112,200
93,136
130,44
16,111
35,94
119,152
51,179
39,178
72,19
162,94
59,168
50,31
28,174
58,80
119,103
179,36
125,78
181,194
118,160
123,64
198,191
122,181
164,28
77,142
116,165
111,76
131,64
19,133
139,42
23,60
196,33
158,187
22,185
56,75
79,66
74,150
161,149
158,134
126,160
120,75
45,32
17,10
117,156
142,60
18,98
33,96
130,117
159,169
103,24
195,63
52,185
17,107
198,137
58,154
189,159
102,99
12,48
93,71
97,34
77,154
67,54
110,108
100,118
84,74
32,89
40,169
150,56
169,34
29,74
93,187
88,91
196,35
82,158
125,96
124,50
188,77
83,113
52,67
128,75
86,140
47,24
193,108
34,39
67,115
87,117
10,39
90,113
198,131
200,78
75,118
88,23
73,10
18,16
174,166
189,160
141,35
129,112
156,88
47,75
183,186
122,122
79,99
119,168
144,152
196,59
50,114
33,77
10,144
85,32
178,98
81,130
49,193
29,27
147,146
98,54
159,43
132,159
126,192
113,178
66,121
73,164
92,98
78,105
88,114
130,60
132,106
139,163
14,54
102,36
21,182
113,154
109,130
79,163
15,54
60,84
102,66
103,16
126,23
51,40
168,150
165,12
90,87
181,177
23,125
42,88
21,130
60,136
187,146
67,148
54,179
109,31
56,109
54,171
133,20
145,128
142,65
91,176
16,87
129,89
38,158
150,122
94,165
19,135
129,116
159,31
26,127
86,101
93,80
188,24
111,114
166,149
103,190
122,72
198,19
155,189
82,19
143,193
12,99
94,51
127,40
37,12
124,90
177,18
39,31
54,50
152,28
182,76
41,61
25,151
137,193
141,156
113,19
86,75
108,23
132,72
122,145
125,111
160,11
151,161
80,102
185,59
61,51
63,167
172,184
113,108
52,66
22,143
182,48
60,143
171,12
114,86
92,96
200,25
148,191
144,196
41,170
74,53
18,159
60,43
10,89
85,192
84,133
155,137
91,83
18,108
45,147
149,71
95,93
180,145
126,130
159,103
142,196
63,14
183,92
74,134
194,184
129,96
179,130
37,103
89,169
197,173
49,97
158,168
32,139
154,188
187,199
198,186
47,134
46,117
25,71
120,37
72,174
171,102
105,112
154,169
90,186
69,27
156,172
23,12
157,79
169,61
58,44
71,106
108,43
161,66
194,139
98,171
181,146
149,170
75,15
170,119
86,99
126,114
181,182
41,188
138,119
34,106
192,162
168,170
143,95
71,184
47,14
156,109
152,108
41,76
148,98
106,188
166,95
177,88
22,22
91,101
195,190
186,131
90,17
145,102
139,29
197,37
189,56
174,43
60,77
67,96
187,13
17,99
133,140
145,87
89,160
133,154
11,63
170,164
198,150
139,67
16,166
165,187
182,71
153,171
14,23
82,164
139,13
175,24
169,101
27,115
139,73
25,174
109,61
18,102
149,180
89,102
114,20
198,163
196,32
18,37
185,167
114,125
21,113
10,35
68,75
142,77
109,130
169,138
194,196
60,90
12,155
184,182
37,159
15,81
113,72
54,173
92,57
135,92
66,65
169,94
159,79
148,53
88,74
74,150
195,119
103,197
61,98
189,163
167,170
88,94
95,84
91,169
115,63
69,44
121,105
106,50
62,54
95,150
39,191
84,26
186,194
64,185
50,156
120,49
83,151
156,14
112,103
192,129
70,48
60,163
29,17
51,151
177,42
10,187
57,167
151,137
13,91
125,180
108,46
164,104
86,32
42,136
31,120
133,20
66,54
133,127
25,154
50,132
120,133
40,79
116,131
44,95
75,117
146,92
124,189
19,136
53,85
62,101
178,33
41,197
200,179
157,62
84,200
98,43
17,169
64,74
124,180
30,161
28,13
160,87
191,111
82,142
182,88
27,34
69,170
121,165
20,116
127,36
115,53
131,182
120,171
144,94
22,24
74,47
185,34
70,60
58,16
60,91
95,196
187,88
170,154
65,194
34,190
180,148
141,191
98,74
78,24
163,68
114,166
79,169
52,49
195,170
123,53
72,40
154,90
155,107
107,86
176,137
35,83
55,173
149,104
72,14
59,162
157,83
101,64
35,192
155,121
126,150
163,62
97,104
15,95
57,141
106,55
141,70
13,63
137,77
42,124
80,161
145,194
76,131
13,133
121,95
125,186
45,195
193,158
129,95
190,99
77,30
124,141
75,24
170,156
135,121
70,83
75,135
12,68
110,187
22,74
161,108
143,102
87,63
122,26
78,12
58,76
27,78
182,20
140,75
127,113
157,199
197,161
47,172
163,162
57,191
24,57
66,82
185,168
190,187
56,197
174,90
73,171
52,115
190,102
127,116
22,125
40,103
66,35
105,96
22,12
52,112
168,168
42,121
70,43
118,126
197,70
62,70
169,144
85,131
190,61
60,78
35,71
175,197
189,90
97,32
99,169
147,36
17,55
62,45
88,187
100,153
76,170
128,102
172,21
37,21
178,124
20,127
54,27
24,35
85,36
142,80
153,94
49,129
197,122
25,179
197,138
106,169
98,87
156,75
128,67
175,126
131,139
38,14
17,47
91,21
87,89
173,110
34,185
82,41
83,77
21,33
173,83
44,55
12,174
129,63
99,60
155,94
164,102
166,73
37,167
139,174
135,150
118,181
118,118
137,178
83,153
52,107
38,146
118,92
65,67
194,94
68,120
47,15
126,176
128,69
29,57
186,122
12,46
33,25
118,130
150,186
77,132
131,25
187,145
31,130
183,156
30,62
104,168
112,148
25,52
137,65
112,90
46,160
97,157
147,123
189,177
182,122
109,101
161,123
128,32
81,180
183,21
153,12
51,105
70,16
146,50
159,110
61,125
129,116
148,54
184,38
39,39
165,80
142,41
193,23
180,122
101,185
183,174
124,93
108,179
121,61
67,110
57,69
27,141
44,32
149,192
11,182
108,179
159,140
196,172
129,74
28,47
28,30
29,120
113,65
66,46
57,63
33,104
34,16
86,197
197,134
150,156
126,192
165,162
56,165
23,40
87,19
123,142
119,111
20,88
38,116
184,125
40,115
134,155
92,62
45,109
80,131
89,88
165,46
107,192
15,64
45,193
105,131
10,140
165,183
195,23
184,171
119,40
134,51
134,69
91,147
91,94
69,104
114,92
94,134
81,161
94,17
197,94
174,70
46,77
86,109
91,34
11,141
189,125
180,147
173,67
174,111
148,179
130,142
169,88
192,56
82,112
144,96
22,73
79,92
169,48
55,25
191,191
64,189
153,120
179,64
117,74
80,149
111,85
170,43
79,54
185,69
43,107
131,57
15,115
48,154
88,128
77,51
160,51
70,57
187,143
92,179
151,24
117,116
134,38
15,82
90,117
81,133
140,29
138,200
29,122
181,12
101,60
67,137
23,14
37,46
138,176
188,23
80,165
133,139
25,79
156,95
158,39
188,14
13,183
182,87
140,180
133,82
133,23
114,27
22,89
59,13
180,39
82,16
96,129
145,51
119,175
86,185
183,86
148,30
54,200
27,96
38,47
103,182
45,147
140,137
40,67
136,18
132,128
182,150
181,159
154,163
190,140
37,107
136,199
147,103
146,143
71,180
61,24
68,157
128,167
114,172
82,133
155,146
89,175
198,48
72,161
56,78
71,136
193,124
47,122
71,38
87,102
151,146
129,121
22,158
153,134
26,161
159,190
134,151
164,20
50,51
73,174
195,116
15,48
184,85
63,167
70,77
170,147
181,28
38,110
10,45
190,16
85,86
35,50
20,155
159,12
94,160
167,165
42,139
154,139
194,142
36,25
142,86
70,151
75,49
15,41
38,44
62,17
173,84
140,29
72,107
92,56
81,33
16,180
71,150
166,190
28,139
190,98
70,132
175,107
59,73
137,99
49,52
96,39
112,177
167,43
23,15
189,159
152,188
35,48
15,156
65,63
112,101
148,140
161,143
164,91
10,71
165,196
52,134
82,110
136,29
66,168
36,95
45,195
149,72
69,104
51,60
117,171
63,124
35,186
110,62
169,16
171,160
114,119
74,175
53,15
98,152
24,175
176,196
64,89
116,143
38,26
200,14
47,42
27,54
90,153
97,104
154,111
53,105
42,20
187,42
112,140
150,138
42,135
148,107
68,197
25,27
179,40
142,61
132,77
63,161
66,73
185,47
123,170
12,149
12,109
132,93
186,55
100,181
181,124
194,68
166,68
109,28
101,162
134,123
47,41
78,64
57,152
172,124
50,26
158,170
74,130
153,66
172,192
127,74
26,164
64,25
43,122
108,97
188,68
199,153
66,53
177,75
27,128
70,145
173,49
87,119
56,96
154,84
62,154
192,154
12,68
82,57
43,40
194,167
18,75
29,88
71,13
84,132
76,165
44,69
39,107
109,16
128,41
169,182
22,68
26,194
131,28
10,36
101,135
132,34
117,29
107,55
46,147
162,59
68,21
88,175
131,121
44,106
38,103
96,197
106,131
116,108
11,164
30,58
15,128
134,166
137,189
148,112
11,22
189,17
130,168
186,197
176,178
137,80
56,118
153,27
89,106
137,30
91,178
83,26
188,164
92,162
150,92
167,44
102,153
103,37
85,45
92,169
87,142
141,193
136,72
60,138
175,96
76,164
180,93
68,17
198,53
25,60
156,140
104,166
200,191
189,164
80,63
60,107
57,115
134,83
66,192
192,145
46,60
100,11
94,122
190,162
169,194
132,14
170,21
37,177
181,64
124,137
193,167
36,28
125,118
54,165
172,180
121,126
30,42
103,10
41,138
175,94
183,174
15,63
31,184
161,135
77,151
194,164
117,87
46,116
38,39
68,137
138,90
111,62
88,112
81,73
76,172
46,121
149,93
82,67
188,145
36,74
124,73
130,92
58,142
105,141
107,20
187,70
200,63
11,88
12,33
117,44
70,19
72,34
98,160
92,139
63,66
181,68
49,34
92,123
105,171
101,82
149,138
10,77
112,19
174,48
150,99
109,135
124,161
117,12
23,18
46,41
138,137
55,100
133,95
90,172
89,23
146,28
50,74
59,197
96,151
178,34
137,200
151,176
33,121
155,193
185,186
121,182
26,59
167,61
149,24
154,198
47,46
90,175
93,98
182,79
188,73
38,144
35,178
78,175
38,153
92,124
195,60
56,68
193,177
110,25
63,113
178,110
12,13
48,141
97,160
192,18
118,14
162,156
196,122
198,49
59,193
148,80
85,117
90,153
132,160
53,147
120,40
154,56
159,129
31,184
195,200
73,154
46,186
100,26
63,81
145,90
77,191
36,164
150,146
102,113
20,94
48,10
157,179
12,186
89,160
165,19
180,77
182,105
173,133
173,24
43,96
23,43
48,195
72,179
52,199
103,37
195,171
177,137
53,101
172,102
186,198
106,106
39,172
179,134
133,31
176,185
77,19
11,49
155,110
111,77
171,185
39,174
151,101
116,146
114,150
188,182
138,76
67,160
71,96
113,180
200,29
20,155
11,55
79,150
104,158
128,126
56,139
145,168
83,66
77,107
146,132
192,169
123,154
148,123
35,23
31,111
29,25
61,69
33,155
166,76
152,140
140,38
109,66
168,88
23,88
87,128
13,199
70,34
195,172
44,154
12,11
159,81
172,157
42,133
160,116
13,174
38,80
141,37
195,179
178,96
147,101
197,182
13,116
177,19
43,163
37,72
75,23
115,92
189,119
15,142
33,195
159,50
165,131
147,119
82,95
123,181
162,53
157,95
12,98
74,194
73,62
71,10
174,123
196,56
64,186
193,78
70,197
115,132
197,115
44,114
128,28
116,173
114,125
117,32
23,180
118,16
100,16
171,94
167,173
113,165
191,186
173,176
168,32
12,95
42,86
158,117
180,25
179,132
29,108
84,108
71,65
136,174
38,130
39,136
190,11
186,24
145,28
29,51
64,193
183,83
116,101
96,188
108,88
129,13
134,183
21,78
146,84
128,65
55,122
170,192
113,64
38,174
184,135
35,184
39,66
108,24
185,46
11,86
121,110
177,93
136,32
111,118
24,139
71,127
103,103
89,92
15,35
180,87
158,179
91,21
139,62
122,111
12,129
168,89
162,91
101,44
86,12
147,40
135,109
117,35
72,195
95,148
32,67
14,181
95,25
27,122
106,200
102,181
200,46
39,154
28,20
108,186
146,16
10,125
18,18
135,142
30,107
81,115
155,103
48,22
157,65
56,114
81,82
181,123
115,60
144,148
166,84
78,70
80,103
17,31
100,200
50,33
17,57
154,173
167,106
59,187
115,135
169,76
172,195
155,94
14,93
29,33
125,121
131,171
137,188
187,70
128,144
68,88
181,118
52,61
123,69
139,35
102,155
160,14
75,153
190,29
34,77
122,143
157,137
104,48
145,52
101,45
85,158
72,155
104,84
161,89
124,193
95,49
54,151
157,24
196,15
174,42
147,41
195,36
95,92
57,200
90,106
19,101
100,63
65,21
143,66
157,76
159,168
131,50
42,165
140,49
145,183
96,123
159,126
121,169
121,28
81,103
137,152
193,62
156,197
110,47
86,22
105,101
176,171
33,138
155,18
27,28
22,35
164,15
47,63
140,180
12,73
78,150
30,158
72,54
78,69
144,35
163,57
136,191
85,149
197,156
43,69
63,149
184,87
24,170
81,97
50,147
155,133
60,163
163,92
177,26
148,99
186,35
200,89
128,195
87,102
96,32
68,87
22,155
131,56
187,156
50,196
192,61
178,197
83,144
144,82
76,166
27,113
102,123
80,124
72,122
198,183
187,155
146,19
36,171
112,29
142,39
34,29
103,23
177,146
160,140
128,34
69,134
156,86
26,31
79,37
64,90
15,199
34,103
34,169
59,174
83,20
179,39
103,81
169,79
168,168
144,25
115,58
186,34
116,16
196,145
148,70
158,103
177,16
189,81
71,165
40,195
26,125
198,187
187,181
149,25
158,14
66,17
18,79
34,157
116,105
180,38
183,164
138,181
78,21
109,164
99,37
149,195
142,136
15,175
19,145
165,128
191,79
135,164
197,39
100,110
197,104
17,75
49,168
74,26
83,18
192,105
164,37
105,77
147,179
13,165
70,193
137,92
32,17
129,56
46,11
86,144
71,193
179,164
75,20
24,88
76,16
158,32
130,27
187,134
32,127
186,150
127,150
28,39
147,188
131,168
59,79
122,52
106,199
85,187
28,190
119,123
162,16
29,24
44,73
42,98
59,192
130,77
196,160
163,11
40,116
87,200
47,11
166,20
141,144
137,146
53,81
86,197
156,181
43,92
151,61
19,116
199,156
69,102
66,20
130,78
92,172
124,19
43,149
142,120
23,111
87,169
97,133
164,118
115,82
50,129
122,35
189,168
52,123
58,146
67,142
13,37
91,198
92,155
184,183
33,59
89,118
91,88
182,181
103,162
191,195
194,102
118,72
53,34
119,119
192,62
43,58
80,85
39,114
62,29
114,185
11,71
17,193
158,114
18,68
180,151
87,122
76,40
174,127
81,80
66,132
109,136
191,28
11,187
166,170
190,199
77,20
39,17
169,49
173,95
102,171
174,176
79,108
54,36
173,108
18,46
181,188
22,11
37,163
29,16
81,125
195,68
200,10
163,59
121,188
40,150
153,16
171,57
16,74
158,21
161,74
117,32
123,48
105,153
37,69
68,74
196,194
183,30
151,181
58,166
97,31
161,130
69,51
127,59
68,24
114,191
56,171
182,158
21,167
114,167
167,127
184,114
106,148
83,146
147,12
114,148
175,37
20,62
169,149
141,60
10,62
109,87
156,163
198,141
177,138
68,196
98,74
128,57
123,138
65,62
148,198
151,96
115,78
76,145
112,92
182,186
195,175
199,46
17,128
53,146
26,141
184,24
159,102
182,134
142,141
75,49
95,173
176,114
81,140
153,167
35,191
123,96
127,149
183,118
73,26
102,139
183,30
113,53
105,74
51,107
139,131
50,17
198,193
91,26
111,116
64,159
52,13
138,83
75,64
117,11
26,88
143,147
150,70
63,29
60,26
35,88
115,166
58,18
58,154
187,92
173,173
107,132
25,25
136,131
21,82
45,61
173,70
26,52
89,20
77,57
194,78
156,179
158,137
145,168
29,161
195,194
35,192
110,55
89,149
19,40
180,114
80,60
79,56
116,15
142,160
177,29
102,111
112,55
98,147
115,101
174,17
72,98
21,186
159,68
31,194
126,34
40,147
127,165
50,190
34,103
185,62
172,168
160,78
156,119
19,126
139,170
194,152
68,154
62,64
99,83
114,112
42,171
191,129
93,93
148,32
97,60
150,140
41,109
139,44
135,195
193,119
185,152
149,149
136,148
133,117
187,122
83,162
54,170
130,187
170,187
20,119
82,129
155,58
88,178
171,39
41,156
98,76
82,124
109,121
127,198
69,71
173,21
22,175
53,21
167,74
72,70
120,24
14,29
85,52
89,84
176,130
193,153
178,47
120,120
55,157
36,55
112,57
172,32
37,122
74,18
93,85
119,112
161,96
110,187
162,17
163,60
74,176
78,86
185,92
123,154
91,152
124,86
75,184
60,84
14,166
43,194
183,156
192,98
90,197
114,110
77,115
141,79
156,80
83,145
14,197
153,53
167,122
184,166
26,100
47,87
56,112
69,69
160,157
190,87
155,189
173,141
85,191
141,11
43,94
44,34
178,83
119,59
181,151
28,30
94,142
176,94
11,102
38,44
51,23
132,174
69,134
88,97
31,47
109,29
138,29
11,56
21,25
123,49
102,134
12,94
21,70
44,94
